,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
65061,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-14,3.0,0.0,24.0,-14.0,-24.0,4.0
65062,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-15,3.0,-3.0,22.0,-8.0,-21.0,4.0
65063,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-16,-4.0,-4.0,25.0,-6.0,-25.0,4.0
65064,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-17,-4.0,-4.0,62.0,-1.0,0.0,-1.0
65065,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-18,2.0,-3.0,71.0,5.0,-2.0,0.0
65066,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-19,1.0,-4.0,16.0,-17.0,-24.0,5.0
65067,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-20,0.0,-2.0,21.0,-16.0,-24.0,5.0
65068,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-21,3.0,3.0,19.0,-15.0,-24.0,4.0
65069,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-22,3.0,-4.0,23.0,-10.0,-22.0,4.0
65070,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-23,-4.0,-3.0,22.0,-6.0,-25.0,5.0
65071,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-24,-4.0,-5.0,49.0,0.0,2.0,0.0
65072,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-25,5.0,-4.0,66.0,7.0,2.0,1.0
65073,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-26,0.0,-4.0,29.0,-8.0,-22.0,4.0
65074,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-27,0.0,-6.0,22.0,-11.0,-22.0,4.0
65075,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-28,2.0,1.0,25.0,-13.0,-23.0,4.0
65076,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-29,1.0,-4.0,20.0,-7.0,-21.0,5.0
65077,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-30,-3.0,-2.0,17.0,-11.0,-24.0,4.0
65078,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-07-31,-5.0,-3.0,54.0,-4.0,2.0,0.0
65079,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-01,3.0,-2.0,48.0,8.0,2.0,1.0
65080,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-02,3.0,-1.0,19.0,-11.0,-21.0,4.0
65081,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-03,4.0,2.0,23.0,-16.0,-21.0,4.0
65082,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-04,6.0,3.0,19.0,-15.0,-22.0,3.0
65083,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-05,5.0,-1.0,30.0,-9.0,-19.0,3.0
65084,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-06,-3.0,-3.0,27.0,-13.0,-21.0,4.0
65085,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-07,-4.0,-1.0,50.0,-5.0,3.0,1.0
65086,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-08,5.0,-1.0,44.0,-2.0,3.0,1.0
65087,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-09,3.0,-3.0,12.0,-14.0,-20.0,4.0
65088,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-10,5.0,0.0,14.0,-20.0,-20.0,4.0
65089,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-11,2.0,2.0,15.0,-20.0,-21.0,3.0
65090,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-12,-2.0,-3.0,24.0,-1.0,-18.0,3.0
65091,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-13,-4.0,-3.0,33.0,-3.0,-19.0,3.0
65092,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-14,-6.0,-5.0,50.0,2.0,3.0,1.0
65093,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-15,4.0,-1.0,41.0,11.0,1.0,2.0
65094,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-16,1.0,-3.0,11.0,-7.0,-19.0,3.0
65095,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-17,0.0,-1.0,25.0,-5.0,-19.0,2.0
65096,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-18,1.0,-1.0,12.0,-3.0,-16.0,3.0
65097,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-19,0.0,-2.0,24.0,-1.0,-15.0,2.0
65098,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-20,-2.0,-4.0,25.0,-1.0,-16.0,2.0
65099,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-21,-2.0,-4.0,41.0,-3.0,3.0,0.0
65100,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-22,5.0,-1.0,42.0,8.0,3.0,2.0
65101,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-23,-1.0,-4.0,14.0,-6.0,-16.0,3.0
65102,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-24,-1.0,-3.0,22.0,-11.0,-16.0,3.0
65103,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-25,0.0,0.0,16.0,-9.0,-16.0,3.0
65104,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-26,1.0,-3.0,26.0,-7.0,-13.0,3.0
65105,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-27,-4.0,-5.0,14.0,-5.0,-14.0,3.0
65106,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-28,-4.0,-5.0,39.0,-8.0,3.0,2.0
65107,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-29,3.0,-3.0,31.0,8.0,-1.0,2.0
65108,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-30,-2.0,-4.0,12.0,-7.0,-14.0,3.0
65109,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-08-31,1.0,-3.0,28.0,-7.0,-13.0,3.0
65110,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-01,6.0,6.0,22.0,-5.0,-14.0,2.0
65111,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-02,4.0,0.0,23.0,1.0,-11.0,2.0
65112,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-03,4.0,3.0,28.0,11.0,-14.0,2.0
65113,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-04,0.0,2.0,50.0,13.0,-1.0,0.0
65114,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-05,4.0,3.0,52.0,-4.0,-2.0,0.0
65115,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-06,4.0,1.0,33.0,-5.0,-60.0,14.0
65116,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-07,0.0,0.0,22.0,-4.0,-12.0,2.0
65117,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-08,0.0,2.0,19.0,-4.0,-13.0,2.0
65118,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-09,-2.0,-1.0,26.0,-4.0,-10.0,2.0
65119,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-10,-5.0,-1.0,41.0,-7.0,-12.0,2.0
65120,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-11,-4.0,-4.0,96.0,-5.0,1.0,0.0
65121,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-12,0.0,-3.0,60.0,0.0,1.0,2.0
65122,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-13,-3.0,-3.0,11.0,-9.0,-11.0,3.0
65123,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-14,0.0,-3.0,27.0,-8.0,-11.0,2.0
65124,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-15,3.0,2.0,28.0,-5.0,-13.0,2.0
65125,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-16,2.0,-2.0,28.0,-1.0,-10.0,2.0
65126,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-17,-1.0,-4.0,17.0,0.0,-12.0,2.0
65127,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-18,0.0,-3.0,68.0,3.0,4.0,-1.0
65128,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-19,5.0,-2.0,45.0,7.0,2.0,1.0
65129,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-20,-1.0,-4.0,19.0,-6.0,-10.0,2.0
65130,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-21,-1.0,-5.0,22.0,-8.0,-10.0,2.0
65131,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-22,0.0,-1.0,19.0,-6.0,-10.0,2.0
65132,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-23,-3.0,-6.0,22.0,-6.0,-9.0,2.0
65133,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-24,-2.0,-5.0,15.0,-4.0,-11.0,2.0
65134,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-25,-5.0,-6.0,70.0,3.0,-1.0,0.0
65135,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-26,1.0,-5.0,41.0,3.0,1.0,1.0
65136,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-27,-3.0,-7.0,8.0,-9.0,-9.0,3.0
65137,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-28,-3.0,-8.0,19.0,-12.0,-9.0,2.0
65138,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-29,0.0,-1.0,21.0,-8.0,-10.0,2.0
65139,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-09-30,-1.0,-4.0,36.0,-3.0,-6.0,2.0
65140,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-01,2.0,0.0,27.0,-2.0,-9.0,1.0
65141,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-02,1.0,1.0,69.0,4.0,2.0,-1.0
65142,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-03,5.0,0.0,26.0,7.0,1.0,1.0
65143,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-04,-2.0,-2.0,1.0,-8.0,-8.0,2.0
65144,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-05,-1.0,-1.0,21.0,-9.0,-8.0,2.0
65145,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-06,-1.0,0.0,21.0,-8.0,-9.0,2.0
65146,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-07,0.0,-1.0,32.0,-1.0,-7.0,1.0
65147,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-08,-1.0,-2.0,15.0,-1.0,-10.0,1.0
65148,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-09,-1.0,-3.0,66.0,3.0,2.0,-1.0
65149,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-10,2.0,-2.0,28.0,5.0,-1.0,1.0
65150,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-11,-6.0,-7.0,-15.0,-9.0,-14.0,5.0
65151,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-12,-4.0,-4.0,16.0,-8.0,-8.0,3.0
65152,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-13,0.0,-2.0,20.0,-7.0,-9.0,2.0
65153,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-14,0.0,-5.0,27.0,-5.0,-4.0,2.0
65154,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-15,0.0,-5.0,11.0,-3.0,-9.0,1.0
65155,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-16,-2.0,-5.0,64.0,-3.0,1.0,-1.0
65156,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-17,4.0,-3.0,22.0,12.0,1.0,1.0
65157,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-18,-2.0,-6.0,13.0,-8.0,-9.0,3.0
65158,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-19,-1.0,-7.0,21.0,-9.0,-8.0,2.0
65159,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-20,3.0,0.0,15.0,-6.0,-9.0,2.0
65160,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-21,2.0,-5.0,26.0,-6.0,-7.0,2.0
65161,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-22,0.0,-3.0,-3.0,-5.0,-9.0,4.0
65162,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-23,-1.0,-6.0,57.0,-5.0,0.0,0.0
65163,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-24,2.0,-5.0,-7.0,0.0,-2.0,4.0
65164,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-25,-1.0,-5.0,-17.0,-14.0,-13.0,7.0
65165,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-26,-1.0,-4.0,21.0,-7.0,-8.0,4.0
65166,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-27,2.0,0.0,11.0,-10.0,-10.0,3.0
65167,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-28,3.0,-2.0,20.0,-5.0,-7.0,2.0
65168,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-29,-1.0,-4.0,14.0,-8.0,-7.0,2.0
65169,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-30,-2.0,-3.0,50.0,-11.0,-2.0,0.0
65170,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-10-31,5.0,4.0,69.0,-1.0,-4.0,1.0
65171,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-01,-1.0,-7.0,-1.0,-10.0,-12.0,4.0
65172,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-02,1.0,-3.0,20.0,-18.0,-8.0,3.0
65173,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-03,4.0,-1.0,12.0,-12.0,-10.0,3.0
65174,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-04,1.0,-4.0,18.0,-8.0,-6.0,2.0
65175,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-05,-1.0,-5.0,4.0,-9.0,-9.0,3.0
65176,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-06,-2.0,-6.0,47.0,-4.0,0.0,1.0
65177,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-07,3.0,-6.0,6.0,0.0,-3.0,2.0
65178,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-08,-3.0,-8.0,5.0,-11.0,-7.0,3.0
65179,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-09,-1.0,-6.0,-5.0,-13.0,-8.0,4.0
65180,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-10,4.0,-3.0,7.0,-8.0,-10.0,3.0
65181,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-11,5.0,-7.0,13.0,-9.0,-33.0,8.0
65182,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-12,-7.0,-9.0,6.0,-19.0,-22.0,6.0
65183,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-13,-4.0,-8.0,22.0,-15.0,-2.0,2.0
65184,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-14,3.0,-7.0,4.0,0.0,-2.0,2.0
65185,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-15,-1.0,-7.0,-14.0,-10.0,-8.0,3.0
65186,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-16,-1.0,-5.0,-2.0,-13.0,-9.0,3.0
65187,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-17,1.0,-3.0,2.0,-12.0,-9.0,3.0
65188,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-18,2.0,-4.0,-1.0,-10.0,-8.0,3.0
65189,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-19,-2.0,-5.0,1.0,-8.0,-9.0,3.0
65190,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-20,-2.0,-6.0,21.0,1.0,0.0,2.0
65191,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-21,3.0,-8.0,23.0,11.0,-1.0,2.0
65192,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-22,4.0,-5.0,1.0,-8.0,-23.0,5.0
65193,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-23,11.0,2.0,-6.0,4.0,-25.0,5.0
65194,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-24,28.0,28.0,-8.0,26.0,-33.0,4.0
65195,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-25,-50.0,-6.0,5.0,-14.0,-78.0,15.0
65196,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-26,-4.0,-17.0,-4.0,-25.0,-61.0,14.0
65197,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-27,-3.0,-13.0,3.0,22.0,-13.0,4.0
65198,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-28,5.0,-12.0,3.0,47.0,-1.0,3.0
65199,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-29,0.0,-9.0,-2.0,0.0,-9.0,4.0
65200,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-11-30,0.0,-8.0,1.0,-12.0,-9.0,4.0
65201,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-01,5.0,-1.0,-3.0,-14.0,-10.0,3.0
65202,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-02,3.0,-7.0,0.0,-14.0,-7.0,3.0
65203,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-03,-1.0,-7.0,-2.0,-15.0,-9.0,3.0
65204,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-04,-3.0,-8.0,-2.0,-22.0,0.0,2.0
65205,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-05,1.0,-6.0,-13.0,-14.0,-2.0,3.0
65206,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-06,-2.0,-7.0,-14.0,-17.0,-9.0,4.0
65207,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-07,-1.0,-7.0,0.0,-21.0,-8.0,3.0
65208,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-08,0.0,-3.0,-5.0,-17.0,-7.0,3.0
65209,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-09,-2.0,-6.0,-11.0,-13.0,-4.0,4.0
65210,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-10,-5.0,-8.0,6.0,-16.0,-6.0,3.0
65211,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-11,-5.0,-10.0,11.0,-15.0,6.0,2.0
65212,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-12,-2.0,-14.0,-7.0,-13.0,6.0,3.0
65213,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-13,-6.0,-13.0,-37.0,-18.0,-8.0,7.0
65214,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-14,4.0,-4.0,-24.0,-19.0,-7.0,5.0
65215,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-15,8.0,0.0,-11.0,-12.0,-8.0,4.0
65216,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-16,5.0,-8.0,-19.0,-13.0,-7.0,5.0
65217,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-17,-3.0,-11.0,-15.0,-6.0,-15.0,5.0
65218,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-18,2.0,-13.0,-5.0,3.0,3.0,1.0
65219,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-19,5.0,-14.0,-18.0,6.0,2.0,2.0
65220,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-20,5.0,-10.0,-28.0,-4.0,-24.0,6.0
65221,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-21,10.0,-2.0,-15.0,-3.0,-26.0,6.0
65222,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-22,13.0,4.0,-34.0,3.0,-29.0,7.0
65223,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-23,22.0,16.0,-37.0,19.0,-36.0,9.0
65224,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-24,-15.0,14.0,-21.0,-20.0,-64.0,15.0
65225,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-25,-66.0,-52.0,-39.0,-23.0,-56.0,10.0
65226,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-26,2.0,-18.0,-18.0,28.0,-6.0,4.0
65227,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-27,-5.0,-18.0,-44.0,11.0,-38.0,13.0
65228,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2021-12-28,-1.0,-12.0,-25.0,5.0,-34.0,10.0
