,County,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cumulative_cases,deaths,cumulative_deaths,cumulative_total_tests,positive_tests,cumulative_positive_tests,cumulative_total_doses,total_partially_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,cumulative_booster_recip_count,cumulative_bivalent_booster_recip_count,booster_eligible_population,bivalent_booster_eligible_population
1352,Merced,2021-02-27,-14.0,-12.0,-11.0,-18.0,-11.0,4.0,28461.0,1.0,430.0,291855.0,29.0,30181.0,45248.0,18974.0,12879.0,2570.0,31853.0,0.0,0.0,158662.0,158662.0
1353,Merced,2021-02-28,-6.0,-9.0,37.0,-10.0,-8.0,3.0,28503.0,0.0,430.0,292404.0,41.0,30222.0,45598.0,19182.0,12948.0,277.0,32130.0,0.0,0.0,158662.0,158662.0
1354,Merced,2021-03-01,-10.0,-12.0,-5.0,-20.0,-24.0,7.0,28566.0,1.0,431.0,294405.0,94.0,30316.0,46871.0,19634.0,13346.0,850.0,32980.0,0.0,0.0,158662.0,158662.0
1355,Merced,2021-03-02,-9.0,-11.0,1.0,-19.0,-26.0,7.0,28611.0,2.0,433.0,295404.0,64.0,30380.0,48866.0,20501.0,13899.0,1420.0,34400.0,0.0,0.0,158662.0,158662.0
1356,Merced,2021-03-03,-8.0,-8.0,-17.0,-21.0,-26.0,7.0,28668.0,1.0,434.0,296380.0,80.0,30460.0,51476.0,20811.0,15034.0,1445.0,35845.0,0.0,0.0,158662.0,158662.0
1357,Merced,2021-03-04,-9.0,-12.0,3.0,-18.0,-26.0,7.0,28720.0,1.0,435.0,297515.0,64.0,30524.0,54825.0,21268.0,16468.0,1891.0,37736.0,0.0,0.0,158662.0,158662.0
1358,Merced,2021-03-05,-15.0,-10.0,-4.0,-17.0,-27.0,8.0,28771.0,0.0,435.0,298422.0,63.0,30587.0,57335.0,22521.0,17103.0,1888.0,39624.0,0.0,0.0,158662.0,158662.0
1359,Merced,2021-03-06,-11.0,-9.0,13.0,-18.0,-10.0,3.0,28804.0,2.0,437.0,298670.0,33.0,30620.0,58639.0,23253.0,17397.0,1026.0,40650.0,0.0,0.0,158662.0,158662.0
1360,Merced,2021-03-07,-6.0,-8.0,33.0,-10.0,-8.0,3.0,28847.0,1.0,438.0,298990.0,42.0,30662.0,59012.0,23567.0,17442.0,359.0,41009.0,0.0,0.0,158662.0,158662.0
1361,Merced,2021-03-08,-11.0,-12.0,-12.0,-23.0,-24.0,7.0,28921.0,1.0,439.0,301096.0,92.0,30754.0,60701.0,24818.0,17694.0,1503.0,42512.0,0.0,0.0,158662.0,158662.0
1362,Merced,2021-03-09,-12.0,-12.0,-14.0,-22.0,-25.0,8.0,28981.0,3.0,442.0,302714.0,79.0,30833.0,62664.0,25180.0,18548.0,1216.0,43728.0,0.0,0.0,158662.0,158662.0
1363,Merced,2021-03-10,-11.0,-12.0,-37.0,-22.0,-27.0,10.0,29041.0,0.0,442.0,304194.0,82.0,30915.0,65846.0,25188.0,20230.0,1691.0,45419.0,0.0,0.0,158662.0,158662.0
1364,Merced,2021-03-11,-12.0,-12.0,-18.0,-18.0,-25.0,8.0,29079.0,3.0,445.0,305803.0,47.0,30962.0,68334.0,25719.0,21305.0,1606.0,47025.0,0.0,0.0,158662.0,158662.0
1365,Merced,2021-03-12,-14.0,-12.0,-4.0,-15.0,-26.0,7.0,29127.0,2.0,447.0,306996.0,71.0,31033.0,71120.0,26663.0,22356.0,1995.0,49020.0,0.0,0.0,158662.0,158662.0
1366,Merced,2021-03-13,-11.0,-8.0,20.0,-11.0,-10.0,3.0,29158.0,2.0,449.0,307325.0,28.0,31061.0,72260.0,27266.0,22746.0,993.0,50013.0,0.0,0.0,158662.0,158662.0
1367,Merced,2021-03-14,-6.0,-10.0,22.0,-13.0,-8.0,3.0,29189.0,0.0,449.0,307538.0,19.0,31080.0,72562.0,27348.0,22874.0,210.0,50223.0,0.0,0.0,158662.0,158662.0
1368,Merced,2021-03-15,-9.0,-12.0,-31.0,-17.0,-24.0,8.0,29257.0,3.0,452.0,309883.0,103.0,31183.0,74386.0,28227.0,23447.0,1452.0,51675.0,0.0,0.0,158662.0,158662.0
1369,Merced,2021-03-16,-5.0,-9.0,1.0,-18.0,-25.0,7.0,29295.0,0.0,452.0,310892.0,60.0,31243.0,76183.0,29065.0,24021.0,1412.0,53087.0,0.0,0.0,158662.0,158662.0
1370,Merced,2021-03-17,0.0,-7.0,-14.0,-12.0,-24.0,6.0,29348.0,1.0,453.0,312133.0,82.0,31325.0,78733.0,30613.0,24605.0,2132.0,55219.0,0.0,0.0,158662.0,158662.0
1371,Merced,2021-03-18,-2.0,-10.0,-9.0,-17.0,-24.0,7.0,29376.0,1.0,454.0,313240.0,48.0,31373.0,81241.0,31380.0,25530.0,1692.0,56911.0,0.0,0.0,158662.0,158662.0
1372,Merced,2021-03-19,-11.0,-11.0,-38.0,-19.0,-26.0,8.0,29411.0,1.0,455.0,314425.0,53.0,31426.0,84357.0,31562.0,27089.0,1741.0,58652.0,0.0,0.0,158662.0,158662.0
1373,Merced,2021-03-20,-5.0,-6.0,9.0,-5.0,-8.0,2.0,29438.0,0.0,455.0,314876.0,32.0,31458.0,87059.0,31375.0,28681.0,1405.0,60057.0,0.0,0.0,158662.0,158662.0
1374,Merced,2021-03-21,2.0,-8.0,22.0,2.0,-5.0,2.0,29469.0,0.0,455.0,315147.0,14.0,31472.0,87703.0,31754.0,28818.0,516.0,60573.0,0.0,0.0,158662.0,158662.0
1375,Merced,2021-03-22,-4.0,-13.0,-1.0,-13.0,-22.0,6.0,29529.0,1.0,456.0,317656.0,76.0,31548.0,89067.0,32330.0,29241.0,999.0,61572.0,0.0,0.0,158662.0,158662.0
1376,Merced,2021-03-23,-6.0,-12.0,-13.0,-19.0,-24.0,7.0,29572.0,0.0,456.0,319123.0,59.0,31607.0,91266.0,33198.0,29934.0,1561.0,63133.0,0.0,0.0,158662.0,158662.0
1377,Merced,2021-03-24,-2.0,-7.0,-2.0,-15.0,-24.0,6.0,29605.0,1.0,457.0,320454.0,40.0,31647.0,93192.0,33620.0,30698.0,1186.0,64319.0,0.0,0.0,158662.0,158662.0
1378,Merced,2021-03-25,-3.0,-11.0,-1.0,-10.0,-23.0,6.0,29646.0,2.0,459.0,321568.0,75.0,31722.0,96950.0,34186.0,32296.0,2164.0,66483.0,0.0,0.0,158662.0,158662.0
1379,Merced,2021-03-26,-9.0,-9.0,0.0,-7.0,-26.0,5.0,29680.0,1.0,460.0,322653.0,56.0,31778.0,99276.0,33772.0,33679.0,969.0,67452.0,0.0,0.0,158662.0,158662.0
1380,Merced,2021-03-27,-6.0,-7.0,25.0,-3.0,-9.0,1.0,29703.0,0.0,460.0,323016.0,24.0,31802.0,103142.0,33596.0,35890.0,2036.0,69488.0,0.0,0.0,158662.0,158662.0
1381,Merced,2021-03-28,3.0,-7.0,40.0,9.0,-7.0,1.0,29736.0,2.0,462.0,323247.0,26.0,31828.0,103753.0,33427.0,36287.0,228.0,69716.0,0.0,0.0,158662.0,158662.0
1382,Merced,2021-03-29,-2.0,-9.0,5.0,-8.0,-24.0,6.0,29793.0,0.0,462.0,325525.0,69.0,31897.0,105880.0,32894.0,37693.0,873.0,70589.0,0.0,0.0,158662.0,158662.0
1383,Merced,2021-03-30,-1.0,-7.0,12.0,-10.0,-25.0,6.0,29817.0,0.0,462.0,326657.0,40.0,31937.0,108339.0,32552.0,39118.0,1084.0,71673.0,0.0,0.0,158662.0,158662.0
1384,Merced,2021-03-31,3.0,-3.0,8.0,-10.0,-26.0,5.0,29854.0,1.0,463.0,327635.0,53.0,31990.0,110989.0,32263.0,40644.0,1237.0,72910.0,0.0,0.0,158662.0,158662.0
1385,Merced,2021-04-01,4.0,-3.0,13.0,-1.0,-25.0,5.0,29883.0,1.0,464.0,328606.0,41.0,32031.0,113898.0,31972.0,42375.0,1440.0,74350.0,0.0,0.0,158662.0,158662.0
1386,Merced,2021-04-02,-2.0,0.0,5.0,-4.0,-35.0,6.0,29916.0,2.0,466.0,329355.0,37.0,32068.0,116733.0,31470.0,44276.0,1399.0,75749.0,0.0,0.0,158662.0,158662.0
1387,Merced,2021-04-03,0.0,8.0,23.0,4.0,-14.0,1.0,29941.0,1.0,467.0,329733.0,22.0,32090.0,118031.0,31800.0,44761.0,815.0,76564.0,0.0,0.0,158662.0,158662.0
1388,Merced,2021-04-04,-22.0,5.0,51.0,7.0,-14.0,0.0,29956.0,0.0,467.0,329985.0,12.0,32102.0,118440.0,31659.0,45036.0,134.0,76698.0,0.0,0.0,158662.0,158662.0
1389,Merced,2021-04-05,2.0,-11.0,1.0,-3.0,-31.0,5.0,29999.0,0.0,467.0,332163.0,56.0,32158.0,120087.0,31142.0,46233.0,680.0,77378.0,0.0,0.0,158662.0,158662.0
1390,Merced,2021-04-06,1.0,-8.0,12.0,-10.0,-30.0,5.0,30024.0,0.0,467.0,333355.0,37.0,32195.0,122966.0,31165.0,48079.0,1870.0,79248.0,0.0,0.0,158662.0,158662.0
1391,Merced,2021-04-07,3.0,-4.0,6.0,-8.0,-30.0,5.0,30054.0,0.0,467.0,334384.0,47.0,32242.0,125102.0,30445.0,49543.0,744.0,79992.0,0.0,0.0,158662.0,158662.0
1392,Merced,2021-04-08,-1.0,-8.0,20.0,-6.0,-29.0,5.0,30077.0,2.0,469.0,335263.0,24.0,32266.0,127968.0,30065.0,51260.0,1338.0,81330.0,0.0,0.0,158662.0,158662.0
1393,Merced,2021-04-09,-7.0,-9.0,9.0,-6.0,-31.0,5.0,30099.0,0.0,469.0,336151.0,28.0,32294.0,130031.0,29941.0,52670.0,1287.0,82617.0,0.0,0.0,158662.0,158662.0
1394,Merced,2021-04-10,-6.0,-7.0,39.0,9.0,-12.0,1.0,30128.0,0.0,469.0,336429.0,36.0,32330.0,131137.0,29447.0,53562.0,398.0,83015.0,0.0,0.0,158662.0,158662.0
1395,Merced,2021-04-11,3.0,-5.0,51.0,12.0,-6.0,1.0,30147.0,0.0,469.0,336695.0,6.0,32336.0,131665.0,29358.0,53928.0,277.0,83292.0,0.0,0.0,158662.0,158662.0
1396,Merced,2021-04-12,-3.0,-9.0,9.0,-9.0,-21.0,5.0,30185.0,0.0,469.0,338889.0,45.0,32381.0,133344.0,29586.0,54712.0,1012.0,84304.0,0.0,0.0,158662.0,158662.0
1397,Merced,2021-04-13,-4.0,-10.0,8.0,-11.0,-23.0,5.0,30216.0,3.0,472.0,339982.0,42.0,32423.0,135535.0,29305.0,55929.0,936.0,85240.0,0.0,0.0,158662.0,158662.0
1398,Merced,2021-04-14,-1.0,-6.0,11.0,-12.0,-24.0,5.0,30246.0,1.0,473.0,340846.0,41.0,32464.0,137900.0,29078.0,57206.0,1050.0,86290.0,0.0,0.0,158662.0,158662.0
1399,Merced,2021-04-15,-1.0,-9.0,14.0,-5.0,-22.0,5.0,30262.0,1.0,474.0,341794.0,33.0,32497.0,140952.0,27937.0,59235.0,888.0,87178.0,0.0,0.0,158662.0,158662.0
1400,Merced,2021-04-16,-6.0,-8.0,20.0,-4.0,-24.0,5.0,30288.0,0.0,474.0,342752.0,54.0,32551.0,143493.0,27447.0,60737.0,1012.0,88190.0,0.0,0.0,158662.0,158662.0
1401,Merced,2021-04-17,-2.0,-5.0,45.0,-2.0,-9.0,1.0,30303.0,0.0,474.0,343070.0,9.0,32560.0,145988.0,26468.0,62457.0,741.0,88931.0,0.0,0.0,158662.0,158662.0
1402,Merced,2021-04-18,3.0,-4.0,51.0,9.0,-7.0,1.0,30319.0,1.0,475.0,343304.0,13.0,32573.0,146611.0,26194.0,62899.0,168.0,89099.0,0.0,0.0,158662.0,158662.0
1403,Merced,2021-04-19,-4.0,-11.0,10.0,-9.0,-21.0,5.0,30356.0,1.0,476.0,345185.0,46.0,32619.0,147935.0,26190.0,63547.0,644.0,89743.0,0.0,0.0,158662.0,158662.0
1404,Merced,2021-04-20,-3.0,-7.0,12.0,-8.0,-22.0,5.0,30385.0,0.0,476.0,346315.0,45.0,32664.0,149571.0,26177.0,64353.0,793.0,90536.0,0.0,0.0,158662.0,158662.0
1405,Merced,2021-04-21,-1.0,-4.0,16.0,-8.0,-23.0,5.0,30412.0,0.0,476.0,347424.0,45.0,32709.0,151353.0,25988.0,65319.0,777.0,91313.0,0.0,0.0,158662.0,158662.0
