,date,area,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests
30942,2021-09-05,Merced,County,287420.0,44.0,36694.0,3.0,546.0,353.0,470674,34.0,40520
30943,2021-09-06,Merced,County,287420.0,75.0,36769.0,2.0,548.0,443.0,471117,40.0,40560
30944,2021-09-07,Merced,County,287420.0,215.0,36984.0,3.0,551.0,3297.0,474414,307.0,40867
30945,2021-09-08,Merced,County,287420.0,175.0,37159.0,1.0,552.0,2137.0,476551,248.0,41115
30946,2021-09-09,Merced,County,287420.0,161.0,37320.0,3.0,555.0,1989.0,478540,231.0,41346
30947,2021-09-10,Merced,County,287420.0,154.0,37474.0,4.0,559.0,1985.0,480525,216.0,41562
30948,2021-09-11,Merced,County,287420.0,52.0,37526.0,3.0,562.0,451.0,480976,48.0,41610
30949,2021-09-12,Merced,County,287420.0,54.0,37580.0,1.0,563.0,423.0,481399,47.0,41657
30950,2021-09-13,Merced,County,287420.0,172.0,37752.0,0.0,563.0,2442.0,483841,248.0,41905
30951,2021-09-14,Merced,County,287420.0,150.0,37902.0,1.0,564.0,2298.0,486139,214.0,42119
30952,2021-09-15,Merced,County,287420.0,151.0,38053.0,2.0,566.0,1997.0,488136,200.0,42319
30953,2021-09-16,Merced,County,287420.0,108.0,38161.0,4.0,570.0,1800.0,489936,174.0,42493
30954,2021-09-17,Merced,County,287420.0,107.0,38268.0,0.0,570.0,2099.0,492035,182.0,42675
30955,2021-09-18,Merced,County,287420.0,46.0,38314.0,2.0,572.0,354.0,492389,41.0,42716
30956,2021-09-19,Merced,County,287420.0,36.0,38350.0,3.0,575.0,355.0,492744,35.0,42751
30957,2021-09-20,Merced,County,287420.0,157.0,38507.0,4.0,579.0,3079.0,495823,273.0,43024
30958,2021-09-21,Merced,County,287420.0,111.0,38618.0,1.0,580.0,2061.0,497884,156.0,43180
30959,2021-09-22,Merced,County,287420.0,126.0,38744.0,1.0,581.0,2282.0,500166,181.0,43361
30960,2021-09-23,Merced,County,287420.0,131.0,38875.0,2.0,583.0,1707.0,501873,161.0,43522
30961,2021-09-24,Merced,County,287420.0,105.0,38980.0,1.0,584.0,1654.0,503527,168.0,43690
30962,2021-09-25,Merced,County,287420.0,44.0,39024.0,2.0,586.0,373.0,503900,46.0,43736
30963,2021-09-26,Merced,County,287420.0,46.0,39070.0,2.0,588.0,336.0,504236,39.0,43775
30964,2021-09-27,Merced,County,287420.0,161.0,39231.0,1.0,589.0,2450.0,506686,224.0,43999
30965,2021-09-28,Merced,County,287420.0,100.0,39331.0,4.0,593.0,1899.0,508585,146.0,44145
30966,2021-09-29,Merced,County,287420.0,87.0,39418.0,1.0,594.0,1780.0,510365,123.0,44268
30967,2021-09-30,Merced,County,287420.0,93.0,39511.0,1.0,595.0,1703.0,512068,152.0,44420
30968,2021-10-01,Merced,County,287420.0,96.0,39607.0,2.0,597.0,1484.0,513552,143.0,44563
30969,2021-10-02,Merced,County,287420.0,44.0,39651.0,1.0,598.0,329.0,513881,29.0,44592
30970,2021-10-03,Merced,County,287420.0,27.0,39678.0,1.0,599.0,281.0,514162,29.0,44621
30971,2021-10-04,Merced,County,287420.0,109.0,39787.0,1.0,600.0,2217.0,516379,165.0,44786
30972,2021-10-05,Merced,County,287420.0,117.0,39904.0,0.0,600.0,1635.0,518014,154.0,44940
30973,2021-10-06,Merced,County,287420.0,67.0,39971.0,0.0,600.0,1345.0,519359,117.0,45057
30974,2021-10-07,Merced,County,287420.0,75.0,40046.0,3.0,603.0,1397.0,520756,106.0,45163
30975,2021-10-08,Merced,County,287420.0,66.0,40112.0,2.0,605.0,1200.0,521956,112.0,45275
30976,2021-10-09,Merced,County,287420.0,32.0,40144.0,3.0,608.0,299.0,522255,23.0,45298
30977,2021-10-10,Merced,County,287420.0,43.0,40187.0,2.0,610.0,310.0,522565,36.0,45334
30978,2021-10-11,Merced,County,287420.0,83.0,40270.0,1.0,611.0,1367.0,523932,99.0,45433
30979,2021-10-12,Merced,County,287420.0,116.0,40386.0,3.0,614.0,1936.0,525868,169.0,45602
30980,2021-10-13,Merced,County,287420.0,79.0,40465.0,1.0,615.0,1426.0,527294,124.0,45726
30981,2021-10-14,Merced,County,287420.0,85.0,40550.0,4.0,619.0,1514.0,528808,111.0,45837
30982,2021-10-15,Merced,County,287420.0,89.0,40639.0,0.0,619.0,1217.0,530025,134.0,45971
30983,2021-10-16,Merced,County,287420.0,30.0,40669.0,0.0,619.0,379.0,530404,27.0,45998
30984,2021-10-17,Merced,County,287420.0,32.0,40701.0,1.0,620.0,282.0,530686,31.0,46029
30985,2021-10-18,Merced,County,287420.0,126.0,40827.0,1.0,621.0,1954.0,532640,175.0,46204
30986,2021-10-19,Merced,County,287420.0,123.0,40950.0,1.0,622.0,1859.0,534499,143.0,46347
30987,2021-10-20,Merced,County,287420.0,115.0,41065.0,1.0,623.0,1387.0,535886,143.0,46490
30988,2021-10-21,Merced,County,287420.0,81.0,41146.0,2.0,625.0,1409.0,537295,126.0,46616
30989,2021-10-22,Merced,County,287420.0,97.0,41243.0,0.0,625.0,1278.0,538573,148.0,46764
30990,2021-10-23,Merced,County,287420.0,37.0,41280.0,0.0,625.0,297.0,538870,30.0,46794
30991,2021-10-24,Merced,County,287420.0,41.0,41321.0,1.0,626.0,256.0,539126,45.0,46839
30992,2021-10-25,Merced,County,287420.0,123.0,41444.0,0.0,626.0,1844.0,540970,171.0,47010
30993,2021-10-26,Merced,County,287420.0,68.0,41512.0,0.0,626.0,1610.0,542580,111.0,47121
30994,2021-10-27,Merced,County,287420.0,78.0,41590.0,0.0,626.0,1570.0,544150,122.0,47243
30995,2021-10-28,Merced,County,287420.0,98.0,41688.0,1.0,627.0,1410.0,545560,118.0,47361
30996,2021-10-29,Merced,County,287420.0,85.0,41773.0,0.0,627.0,1288.0,546848,126.0,47487
30997,2021-10-30,Merced,County,287420.0,50.0,41823.0,4.0,631.0,306.0,547154,44.0,47531
30998,2021-10-31,Merced,County,287420.0,40.0,41863.0,2.0,633.0,314.0,547468,47.0,47578
30999,2021-11-01,Merced,County,287420.0,93.0,41956.0,3.0,636.0,1794.0,549262,151.0,47729
31000,2021-11-02,Merced,County,287420.0,92.0,42048.0,2.0,638.0,1720.0,550982,122.0,47851
31001,2021-11-03,Merced,County,287420.0,67.0,42115.0,2.0,640.0,1402.0,552384,100.0,47951
31002,2021-11-04,Merced,County,287420.0,61.0,42176.0,3.0,643.0,1415.0,553799,98.0,48049
31003,2021-11-05,Merced,County,287420.0,54.0,42230.0,1.0,644.0,1131.0,554930,87.0,48136
31004,2021-11-06,Merced,County,287420.0,26.0,42256.0,1.0,645.0,307.0,555237,24.0,48160
31005,2021-11-07,Merced,County,287420.0,24.0,42280.0,3.0,648.0,288.0,555525,30.0,48190
31006,2021-11-08,Merced,County,287420.0,78.0,42358.0,1.0,649.0,1856.0,557381,116.0,48306
31007,2021-11-09,Merced,County,287420.0,69.0,42427.0,1.0,650.0,1604.0,558985,109.0,48415
31008,2021-11-10,Merced,County,287420.0,42.0,42469.0,1.0,651.0,1397.0,560382,73.0,48488
31009,2021-11-11,Merced,County,287420.0,36.0,42505.0,4.0,655.0,595.0,560977,36.0,48524
31010,2021-11-12,Merced,County,287420.0,56.0,42561.0,0.0,655.0,1081.0,562058,84.0,48608
31011,2021-11-13,Merced,County,287420.0,29.0,42590.0,2.0,657.0,340.0,562398,22.0,48630
31012,2021-11-14,Merced,County,287420.0,38.0,42628.0,2.0,659.0,298.0,562696,26.0,48656
31013,2021-11-15,Merced,County,287420.0,90.0,42718.0,0.0,659.0,1540.0,564236,123.0,48779
31014,2021-11-16,Merced,County,287420.0,57.0,42775.0,2.0,661.0,1570.0,565806,84.0,48863
31015,2021-11-17,Merced,County,287420.0,37.0,42812.0,2.0,663.0,1326.0,567132,64.0,48927
31016,2021-11-18,Merced,County,287420.0,58.0,42870.0,0.0,663.0,1164.0,568296,87.0,49014
31017,2021-11-19,Merced,County,287420.0,57.0,42927.0,3.0,666.0,962.0,569258,71.0,49085
31018,2021-11-20,Merced,County,287420.0,26.0,42953.0,0.0,666.0,269.0,569527,20.0,49105
31019,2021-11-21,Merced,County,287420.0,26.0,42979.0,1.0,667.0,314.0,569841,15.0,49120
31020,2021-11-22,Merced,County,287420.0,55.0,43034.0,3.0,670.0,1248.0,571089,88.0,49208
31021,2021-11-23,Merced,County,287420.0,51.0,43085.0,1.0,671.0,1093.0,572182,95.0,49303
31022,2021-11-24,Merced,County,287420.0,39.0,43124.0,0.0,671.0,633.0,572815,50.0,49353
31023,2021-11-25,Merced,County,287420.0,32.0,43156.0,0.0,671.0,114.0,572929,11.0,49364
31024,2021-11-26,Merced,County,287420.0,39.0,43195.0,0.0,671.0,529.0,573458,47.0,49411
31025,2021-11-27,Merced,County,287420.0,30.0,43225.0,2.0,673.0,276.0,573734,20.0,49431
31026,2021-11-28,Merced,County,287420.0,35.0,43260.0,2.0,675.0,336.0,574070,28.0,49459
31027,2021-11-29,Merced,County,287420.0,66.0,43326.0,2.0,677.0,1806.0,575876,115.0,49574
31028,2021-11-30,Merced,County,287420.0,73.0,43399.0,2.0,679.0,1552.0,577428,94.0,49668
31029,2021-12-01,Merced,County,287420.0,68.0,43467.0,0.0,679.0,1266.0,578694,74.0,49742
31030,2021-12-02,Merced,County,287420.0,57.0,43524.0,1.0,680.0,1264.0,579958,73.0,49815
31031,2021-12-03,Merced,County,287420.0,46.0,43570.0,1.0,681.0,956.0,580914,53.0,49868
31032,2021-12-04,Merced,County,287420.0,23.0,43593.0,0.0,681.0,287.0,581201,16.0,49884
31033,2021-12-05,Merced,County,287420.0,27.0,43620.0,1.0,682.0,304.0,581505,28.0,49912
31034,2021-12-06,Merced,County,287420.0,45.0,43665.0,1.0,683.0,1479.0,582984,92.0,50004
31035,2021-12-07,Merced,County,287420.0,40.0,43705.0,0.0,683.0,1289.0,584273,62.0,50066
31036,2021-12-08,Merced,County,287420.0,41.0,43746.0,1.0,684.0,926.0,585199,53.0,50119
31037,2021-12-09,Merced,County,287420.0,32.0,43778.0,1.0,685.0,1061.0,586260,46.0,50165
31038,2021-12-10,Merced,County,287420.0,38.0,43816.0,0.0,685.0,894.0,587154,69.0,50234
31039,2021-12-11,Merced,County,287420.0,18.0,43834.0,2.0,687.0,289.0,587443,14.0,50248
31040,2021-12-12,Merced,County,287420.0,19.0,43853.0,0.0,687.0,294.0,587737,10.0,50258
31041,2021-12-13,Merced,County,287420.0,34.0,43887.0,0.0,687.0,1421.0,589158,55.0,50313
31042,2021-12-14,Merced,County,287420.0,40.0,43927.0,1.0,688.0,1082.0,590240,45.0,50358
31043,2021-12-15,Merced,County,287420.0,46.0,43973.0,0.0,688.0,887.0,591127,54.0,50412
31044,2021-12-16,Merced,County,287420.0,42.0,44015.0,1.0,689.0,843.0,591970,67.0,50479
31045,2021-12-17,Merced,County,287420.0,39.0,44054.0,0.0,689.0,816.0,592786,51.0,50530
31046,2021-12-18,Merced,County,287420.0,26.0,44080.0,1.0,690.0,257.0,593043,24.0,50554
31047,2021-12-19,Merced,County,287420.0,35.0,44115.0,1.0,691.0,308.0,593351,19.0,50573
31048,2021-12-20,Merced,County,287420.0,95.0,44210.0,2.0,693.0,1428.0,594779,111.0,50684
31049,2021-12-21,Merced,County,287420.0,57.0,44267.0,1.0,694.0,955.0,595734,84.0,50768
31050,2021-12-22,Merced,County,287420.0,72.0,44339.0,2.0,696.0,795.0,596529,98.0,50866
31051,2021-12-23,Merced,County,287420.0,71.0,44410.0,1.0,697.0,875.0,597404,100.0,50966
31052,2021-12-24,Merced,County,287420.0,49.0,44459.0,1.0,698.0,355.0,597759,32.0,50998
31053,2021-12-25,Merced,County,287420.0,50.0,44509.0,1.0,699.0,159.0,597918,9.0,51007
31054,2021-12-26,Merced,County,287420.0,102.0,44611.0,0.0,699.0,382.0,598300,51.0,51058
31055,2021-12-27,Merced,County,287420.0,252.0,44863.0,1.0,700.0,1585.0,599885,298.0,51356
31056,2021-12-28,Merced,County,287420.0,232.0,45095.0,1.0,701.0,1568.0,601453,314.0,51670
31057,2021-12-29,Merced,County,287420.0,243.0,45338.0,0.0,701.0,1456.0,602909,336.0,52006
31058,2021-12-30,Merced,County,287420.0,217.0,45555.0,1.0,702.0,1521.0,604430,298.0,52304
31059,2021-12-31,Merced,County,287420.0,104.0,45659.0,3.0,705.0,685.0,605115,118.0,52422
31060,2022-01-01,Merced,County,287420.0,84.0,45743.0,1.0,706.0,219.0,605334,41.0,52463
31061,2022-01-02,Merced,County,287420.0,140.0,45883.0,1.0,707.0,467.0,605801,120.0,52583
31062,2022-01-03,Merced,County,287420.0,590.0,46473.0,2.0,709.0,2638.0,608439,664.0,53247
31063,2022-01-04,Merced,County,287420.0,655.0,47128.0,2.0,711.0,2626.0,611065,734.0,53981
31064,2022-01-05,Merced,County,287420.0,663.0,47791.0,3.0,714.0,2509.0,613574,820.0,54801
31065,2022-01-06,Merced,County,287420.0,707.0,48498.0,2.0,716.0,2644.0,616218,866.0,55667
31066,2022-01-07,Merced,County,287420.0,602.0,49100.0,2.0,718.0,2173.0,618391,706.0,56373
31067,2022-01-08,Merced,County,287420.0,180.0,49280.0,0.0,718.0,603.0,618994,195.0,56568
31068,2022-01-09,Merced,County,287420.0,185.0,49465.0,0.0,718.0,605.0,619599,193.0,56761
31069,2022-01-10,Merced,County,287420.0,943.0,50408.0,1.0,719.0,3359.0,622958,1087.0,57848
31070,2022-01-11,Merced,County,287420.0,889.0,51297.0,3.0,722.0,2954.0,625912,1004.0,58852
31071,2022-01-12,Merced,County,287420.0,825.0,52122.0,2.0,724.0,2571.0,628483,941.0,59793
31072,2022-01-13,Merced,County,287420.0,766.0,52888.0,7.0,731.0,2618.0,631101,865.0,60658
31073,2022-01-14,Merced,County,287420.0,702.0,53590.0,2.0,733.0,2386.0,633487,831.0,61489
31074,2022-01-15,Merced,County,287420.0,194.0,53784.0,0.0,733.0,534.0,634021,207.0,61696
31075,2022-01-16,Merced,County,287420.0,180.0,53964.0,4.0,737.0,536.0,634557,191.0,61887
31076,2022-01-17,Merced,County,287420.0,640.0,54604.0,0.0,737.0,2050.0,636607,745.0,62632
31077,2022-01-18,Merced,County,287420.0,743.0,55347.0,2.0,739.0,3028.0,639635,896.0,63528
31078,2022-01-19,Merced,County,287420.0,686.0,56033.0,2.0,741.0,2080.0,641715,809.0,64337
31079,2022-01-20,Merced,County,287420.0,594.0,56627.0,0.0,741.0,2124.0,643839,718.0,65055
31080,2022-01-21,Merced,County,287420.0,476.0,57103.0,2.0,743.0,2034.0,645873,625.0,65680
31081,2022-01-22,Merced,County,287420.0,170.0,57273.0,2.0,745.0,566.0,646439,189.0,65869
31082,2022-01-23,Merced,County,287420.0,170.0,57443.0,1.0,746.0,511.0,646950,185.0,66054
31083,2022-01-24,Merced,County,287420.0,609.0,58052.0,0.0,746.0,2565.0,649515,736.0,66790
31084,2022-01-25,Merced,County,287420.0,534.0,58586.0,1.0,747.0,2341.0,651856,671.0,67461
31085,2022-01-26,Merced,County,287420.0,422.0,59008.0,1.0,748.0,1755.0,653611,546.0,68007
31086,2022-01-27,Merced,County,287420.0,405.0,59413.0,3.0,751.0,1780.0,655391,501.0,68508
31087,2022-01-28,Merced,County,287420.0,284.0,59697.0,3.0,754.0,1633.0,657024,417.0,68925
31088,2022-01-29,Merced,County,287420.0,104.0,59801.0,2.0,756.0,396.0,657420,120.0,69045
31089,2022-01-30,Merced,County,287420.0,110.0,59911.0,1.0,757.0,400.0,657820,111.0,69156
31090,2022-01-31,Merced,County,287420.0,384.0,60295.0,1.0,758.0,2165.0,659985,542.0,69698
31091,2022-02-01,Merced,County,287420.0,301.0,60596.0,1.0,759.0,1688.0,661673,385.0,70083
31092,2022-02-02,Merced,County,287420.0,198.0,60794.0,3.0,762.0,1269.0,662942,319.0,70402
31093,2022-02-03,Merced,County,287420.0,196.0,60990.0,0.0,762.0,1369.0,664311,314.0,70716
31094,2022-02-04,Merced,County,287420.0,161.0,61151.0,2.0,764.0,1190.0,665501,262.0,70978
31095,2022-02-05,Merced,County,287420.0,83.0,61234.0,3.0,767.0,349.0,665850,79.0,71057
31096,2022-02-06,Merced,County,287420.0,94.0,61328.0,0.0,767.0,352.0,666202,89.0,71146
31097,2022-02-07,Merced,County,287420.0,237.0,61565.0,4.0,771.0,1853.0,668055,346.0,71492
31098,2022-02-08,Merced,County,287420.0,131.0,61696.0,2.0,773.0,1479.0,669534,228.0,71720
31099,2022-02-09,Merced,County,287420.0,119.0,61815.0,4.0,777.0,1133.0,670667,210.0,71930
31100,2022-02-10,Merced,County,287420.0,132.0,61947.0,1.0,778.0,1175.0,671842,192.0,72122
31101,2022-02-11,Merced,County,287420.0,126.0,62073.0,0.0,778.0,986.0,672828,182.0,72304
31102,2022-02-12,Merced,County,287420.0,49.0,62122.0,0.0,778.0,309.0,673137,63.0,72367
31103,2022-02-13,Merced,County,287420.0,53.0,62175.0,1.0,779.0,315.0,673452,61.0,72428
31104,2022-02-14,Merced,County,287420.0,143.0,62318.0,5.0,784.0,1439.0,674891,234.0,72662
31105,2022-02-15,Merced,County,287420.0,91.0,62409.0,1.0,785.0,1244.0,676135,148.0,72810
31106,2022-02-16,Merced,County,287420.0,81.0,62490.0,2.0,787.0,925.0,677060,126.0,72936
31107,2022-02-17,Merced,County,287420.0,67.0,62557.0,1.0,788.0,1008.0,678068,100.0,73036
31108,2022-02-18,Merced,County,287420.0,74.0,62631.0,3.0,791.0,777.0,678845,106.0,73142
31109,2022-02-19,Merced,County,287420.0,42.0,62673.0,1.0,792.0,274.0,679119,37.0,73179
31110,2022-02-20,Merced,County,287420.0,44.0,62717.0,1.0,793.0,266.0,679385,42.0,73221
31111,2022-02-21,Merced,County,287420.0,28.0,62745.0,1.0,794.0,668.0,680053,60.0,73281
31112,2022-02-22,Merced,County,287420.0,57.0,62802.0,0.0,794.0,1354.0,681407,123.0,73404
31113,2022-02-23,Merced,County,287420.0,61.0,62863.0,3.0,797.0,773.0,682180,77.0,73481
31114,2022-02-24,Merced,County,287420.0,32.0,62895.0,3.0,800.0,778.0,682958,47.0,73528
31115,2022-02-25,Merced,County,287420.0,30.0,62925.0,0.0,800.0,651.0,683609,62.0,73590
31116,2022-02-26,Merced,County,287420.0,30.0,62955.0,0.0,800.0,241.0,683850,35.0,73625
31117,2022-02-27,Merced,County,287420.0,20.0,62975.0,1.0,801.0,216.0,684066,18.0,73643
31118,2022-02-28,Merced,County,287420.0,53.0,63028.0,0.0,801.0,1021.0,685087,82.0,73725
31119,2022-03-01,Merced,County,287420.0,44.0,63072.0,1.0,802.0,1108.0,686195,57.0,73782
31120,2022-03-02,Merced,County,287420.0,31.0,63103.0,1.0,803.0,772.0,686967,46.0,73828
31121,2022-03-03,Merced,County,287420.0,25.0,63128.0,1.0,804.0,753.0,687720,41.0,73869
31122,2022-03-04,Merced,County,287420.0,19.0,63147.0,2.0,806.0,595.0,688315,40.0,73909
31123,2022-03-05,Merced,County,287420.0,10.0,63157.0,2.0,808.0,215.0,688530,17.0,73926
31124,2022-03-06,Merced,County,287420.0,11.0,63168.0,0.0,808.0,198.0,688728,15.0,73941
31125,2022-03-07,Merced,County,287420.0,32.0,63200.0,0.0,808.0,898.0,689626,46.0,73987
31126,2022-03-08,Merced,County,287420.0,40.0,63240.0,1.0,809.0,956.0,690582,49.0,74036
31127,2022-03-09,Merced,County,287420.0,21.0,63261.0,0.0,809.0,641.0,691223,38.0,74074
31128,2022-03-10,Merced,County,287420.0,17.0,63278.0,0.0,809.0,668.0,691891,27.0,74101
31129,2022-03-11,Merced,County,287420.0,20.0,63298.0,0.0,809.0,631.0,692522,27.0,74128
31130,2022-03-12,Merced,County,287420.0,7.0,63305.0,1.0,810.0,231.0,692753,10.0,74138
31131,2022-03-13,Merced,County,287420.0,7.0,63312.0,0.0,810.0,187.0,692940,5.0,74143
31132,2022-03-14,Merced,County,287420.0,22.0,63334.0,0.0,810.0,858.0,693798,36.0,74179
31133,2022-03-15,Merced,County,287420.0,19.0,63353.0,0.0,810.0,840.0,694638,24.0,74203
31134,2022-03-16,Merced,County,287420.0,17.0,63370.0,2.0,812.0,615.0,695253,18.0,74221
31135,2022-03-17,Merced,County,287420.0,16.0,63386.0,1.0,813.0,643.0,695896,19.0,74240
31136,2022-03-18,Merced,County,287420.0,6.0,63392.0,1.0,814.0,587.0,696483,13.0,74253
31137,2022-03-19,Merced,County,287420.0,11.0,63403.0,0.0,814.0,185.0,696668,9.0,74262
31138,2022-03-20,Merced,County,287420.0,5.0,63408.0,0.0,814.0,163.0,696831,4.0,74266
31139,2022-03-21,Merced,County,287420.0,12.0,63420.0,1.0,815.0,742.0,697573,22.0,74288
31140,2022-03-22,Merced,County,287420.0,12.0,63432.0,0.0,815.0,720.0,698293,25.0,74313
31141,2022-03-23,Merced,County,287420.0,11.0,63443.0,0.0,815.0,525.0,698818,21.0,74334
31142,2022-03-24,Merced,County,287420.0,11.0,63454.0,0.0,815.0,521.0,699339,11.0,74345
31143,2022-03-25,Merced,County,287420.0,7.0,63461.0,1.0,816.0,493.0,699832,8.0,74353
31144,2022-03-26,Merced,County,287420.0,6.0,63467.0,0.0,816.0,186.0,700018,9.0,74362
31145,2022-03-27,Merced,County,287420.0,7.0,63474.0,0.0,816.0,172.0,700190,4.0,74366
31146,2022-03-28,Merced,County,287420.0,10.0,63484.0,0.0,816.0,747.0,700937,19.0,74385
31147,2022-03-29,Merced,County,287420.0,10.0,63494.0,0.0,816.0,754.0,701691,11.0,74396
31148,2022-03-30,Merced,County,287420.0,13.0,63507.0,0.0,816.0,497.0,702188,17.0,74413
31149,2022-03-31,Merced,County,287420.0,5.0,63512.0,1.0,817.0,455.0,702643,11.0,74424
31150,2022-04-01,Merced,County,287420.0,5.0,63517.0,0.0,817.0,485.0,703128,9.0,74433
31151,2022-04-02,Merced,County,287420.0,7.0,63524.0,1.0,818.0,181.0,703309,5.0,74438
31152,2022-04-03,Merced,County,287420.0,3.0,63527.0,0.0,818.0,185.0,703494,4.0,74442
31153,2022-04-04,Merced,County,287420.0,15.0,63542.0,0.0,818.0,796.0,704290,26.0,74468
31154,2022-04-05,Merced,County,287420.0,11.0,63553.0,0.0,818.0,635.0,704925,12.0,74480
31155,2022-04-06,Merced,County,287420.0,12.0,63565.0,0.0,818.0,506.0,705431,8.0,74488
31156,2022-04-07,Merced,County,287420.0,8.0,63573.0,0.0,818.0,511.0,705942,19.0,74507
31157,2022-04-08,Merced,County,287420.0,10.0,63583.0,0.0,818.0,502.0,706444,17.0,74524
31158,2022-04-09,Merced,County,287420.0,6.0,63589.0,0.0,818.0,183.0,706627,9.0,74533
31159,2022-04-10,Merced,County,287420.0,11.0,63600.0,0.0,818.0,169.0,706796,2.0,74535
31160,2022-04-11,Merced,County,287420.0,10.0,63610.0,2.0,820.0,720.0,707516,17.0,74552
31161,2022-04-12,Merced,County,287420.0,10.0,63620.0,0.0,820.0,618.0,708134,10.0,74562
31162,2022-04-13,Merced,County,287420.0,13.0,63633.0,0.0,820.0,472.0,708606,8.0,74570
31163,2022-04-14,Merced,County,287420.0,10.0,63643.0,0.0,820.0,514.0,709120,15.0,74585
31164,2022-04-15,Merced,County,287420.0,4.0,63647.0,0.0,820.0,509.0,709629,7.0,74592
31165,2022-04-16,Merced,County,287420.0,4.0,63651.0,0.0,820.0,161.0,709790,1.0,74593
31166,2022-04-17,Merced,County,287420.0,3.0,63654.0,1.0,821.0,135.0,709925,2.0,74595
31167,2022-04-18,Merced,County,287420.0,20.0,63674.0,1.0,822.0,642.0,710567,23.0,74618
31168,2022-04-19,Merced,County,287420.0,12.0,63686.0,0.0,822.0,569.0,711136,17.0,74635
31169,2022-04-20,Merced,County,287420.0,18.0,63704.0,0.0,822.0,465.0,711601,17.0,74652
31170,2022-04-21,Merced,County,287420.0,11.0,63715.0,0.0,822.0,435.0,712036,14.0,74666
31171,2022-04-22,Merced,County,287420.0,18.0,63733.0,0.0,822.0,499.0,712535,18.0,74684
31172,2022-04-23,Merced,County,287420.0,7.0,63740.0,0.0,822.0,176.0,712711,3.0,74687
31173,2022-04-24,Merced,County,287420.0,10.0,63750.0,0.0,822.0,181.0,712892,9.0,74696
31174,2022-04-25,Merced,County,287420.0,24.0,63774.0,0.0,822.0,709.0,713601,35.0,74731
31175,2022-04-26,Merced,County,287420.0,14.0,63788.0,0.0,822.0,645.0,714246,19.0,74750
31176,2022-04-27,Merced,County,287420.0,23.0,63811.0,0.0,822.0,522.0,714768,20.0,74770
31177,2022-04-28,Merced,County,287420.0,14.0,63825.0,0.0,822.0,504.0,715272,18.0,74788
31178,2022-04-29,Merced,County,287420.0,21.0,63846.0,1.0,823.0,515.0,715787,21.0,74809
31179,2022-04-30,Merced,County,287420.0,12.0,63858.0,2.0,825.0,184.0,715971,14.0,74823
31180,2022-05-01,Merced,County,287420.0,15.0,63873.0,0.0,825.0,176.0,716147,7.0,74830
31181,2022-05-02,Merced,County,287420.0,32.0,63905.0,1.0,826.0,741.0,716888,36.0,74866
31182,2022-05-03,Merced,County,287420.0,32.0,63937.0,0.0,826.0,635.0,717523,33.0,74899
31183,2022-05-04,Merced,County,287420.0,28.0,63965.0,0.0,826.0,492.0,718015,26.0,74925
31184,2022-05-05,Merced,County,287420.0,27.0,63992.0,0.0,826.0,606.0,718621,34.0,74959
31185,2022-05-06,Merced,County,287420.0,32.0,64024.0,0.0,826.0,582.0,719203,33.0,74992
31186,2022-05-07,Merced,County,287420.0,17.0,64041.0,0.0,826.0,205.0,719408,16.0,75008
31187,2022-05-08,Merced,County,287420.0,13.0,64054.0,0.0,826.0,171.0,719579,9.0,75017
31188,2022-05-09,Merced,County,287420.0,49.0,64103.0,1.0,827.0,746.0,720325,52.0,75069
31189,2022-05-10,Merced,County,287420.0,40.0,64143.0,0.0,827.0,726.0,721051,43.0,75112
31190,2022-05-11,Merced,County,287420.0,44.0,64187.0,0.0,827.0,678.0,721729,44.0,75156
31191,2022-05-12,Merced,County,287420.0,43.0,64230.0,0.0,827.0,584.0,722313,40.0,75196
31192,2022-05-13,Merced,County,287420.0,32.0,64262.0,0.0,827.0,639.0,722952,41.0,75237
31193,2022-05-14,Merced,County,287420.0,35.0,64297.0,0.0,827.0,273.0,723225,28.0,75265
31194,2022-05-15,Merced,County,287420.0,36.0,64333.0,1.0,828.0,230.0,723455,25.0,75290
31195,2022-05-16,Merced,County,287420.0,84.0,64417.0,0.0,828.0,888.0,724343,113.0,75403
31196,2022-05-17,Merced,County,287420.0,71.0,64488.0,0.0,828.0,762.0,725105,68.0,75471
31197,2022-05-18,Merced,County,287420.0,66.0,64554.0,0.0,828.0,668.0,725773,82.0,75553
31198,2022-05-19,Merced,County,287420.0,65.0,64619.0,0.0,828.0,667.0,726440,73.0,75626
31199,2022-05-20,Merced,County,287420.0,62.0,64681.0,0.0,828.0,692.0,727132,79.0,75705
31200,2022-05-21,Merced,County,287420.0,34.0,64715.0,0.0,828.0,236.0,727368,33.0,75738
31201,2022-05-22,Merced,County,287420.0,35.0,64750.0,0.0,828.0,223.0,727591,27.0,75765
31202,2022-05-23,Merced,County,287420.0,76.0,64826.0,0.0,828.0,956.0,728547,120.0,75885
31203,2022-05-24,Merced,County,287420.0,79.0,64905.0,0.0,828.0,791.0,729338,86.0,75971
31204,2022-05-25,Merced,County,287420.0,60.0,64965.0,0.0,828.0,615.0,729953,66.0,76037
31205,2022-05-26,Merced,County,287420.0,68.0,65033.0,0.0,828.0,643.0,730596,75.0,76112
31206,2022-05-27,Merced,County,287420.0,66.0,65099.0,0.0,828.0,623.0,731219,86.0,76198
